SLAMBench Report run started:	2023-08-27 09:49:41

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: ./results/kitti/legoloam/legoloam-kitti-result2.txt
input: ./datasets/KITTI/2011_09_30_drive_0027/2011_09_30_drive_0027_sync.slam
load-slam-library: /home/yuhao/legoloam/LeGO-LOAM-NoROS/build/liblegoloam-original-library.so
save-groundtruth: 
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: true
lifelong: false
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
configuration: /home/yuhao/legoloam/LeGO-LOAM-NoROS/configs/configs.yaml

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
164	45642.5067236710	0.3305995166	179.2742837493	0.2027657259	0.5128539801	0.1441794950	0.1196080000	143700644	0	-77.3168182373	0.9819792509	18.7297668457
165	45642.6104975780	0.3289969563	179.1514359669	0.2037693663	0.5146801472	0.1449028354	0.1603590000	143954569	0	-77.3884735107	0.9683058262	19.4976615906
166	45642.7142952650	0.3237991929	179.1794397424	0.2047080682	0.5164667964	0.1444704710	0.1775210000	144440762	0	-77.4603958130	0.9608300924	20.2729396820
167	45642.8181042270	0.3342038989	179.0963709818	0.2056795459	0.5183520913	0.1444131530	0.1718340000	144976519	0	-77.5335769653	0.9598886371	21.0336685181
168	45642.9219047090	0.3373256326	179.1073675863	0.2066377874	0.5202578306	0.1440021276	0.1272180000	145013632	0	-77.5990982056	0.9551392198	21.8007125854
169	45643.0256946170	0.3251228631	179.0576028280	0.2074898853	0.5221036673	0.1436060066	0.1170800000	145464325	0	-77.6541671753	0.9525060058	22.5868148804
170	45643.1294919270	0.3345541060	179.2980801283	0.2083707365	0.5240320563	0.1452655779	0.1296430000	145729334	0	-77.7170639038	0.9457954764	23.3445014954
171	45643.2333152010	0.3441177309	179.2162817828	0.2092794908	0.5260126591	0.1453225634	0.1435950000	146258411	0	-77.7832641602	0.9348222613	24.0957622528
172	45643.3371380060	0.3466619253	179.2067195180	0.2101736490	0.5280368328	0.1449023464	0.1937200000	146527024	0	-77.8512496948	0.9292492867	24.8561782837
173	45643.4409611620	0.3533899784	179.1896713658	0.2110736403	0.5301176310	0.1445283199	0.1288370000	147044073	0	-77.9157867432	0.9154785872	25.6046218872
174	45643.5448076290	0.3556943238	179.1923078188	0.2119563554	0.5322222114	0.1441037844	0.1457940000	147322178	0	-77.9791259766	0.9069765210	26.3676166534
175	45643.6486793070	0.3476117253	179.2057906123	0.2127603600	0.5343062282	0.1436900319	0.1436530000	148937499	0	-78.0403289795	0.8904547691	27.1288337708
176	45643.7525242240	0.3402840495	179.1966654795	0.2134908219	0.5363613963	0.1432824547	0.1479960000	147894444	0	-78.0990295410	0.8826177716	27.8887958527
177	45643.8563694070	0.3299782574	179.2182625377	0.2141280170	0.5383646488	0.1428971288	0.1494480000	149454125	0	-78.1426391602	0.8759410381	28.6404266357
178	45643.9602182600	0.3220052421	179.1254812480	0.2146988628	0.5403245687	0.1428887729	0.1300910000	149845892	0	-78.1885528564	0.8624130487	29.3955936432
179	45644.0640399020	0.3229598999	179.0786534711	0.2152556007	0.5423128009	0.1425887407	0.1606090000	150152573	0	-78.2458496094	0.8524799347	30.1543865204
180	45644.1678860900	0.3206124604	179.1696725719	0.2157726902	0.5443032980	0.1424813709	0.1508110000	149300006	0	-78.2940826416	0.8418735862	30.9061222076
181	45644.2717563650	0.3207507730	179.0464559593	0.2162669500	0.5463175178	0.1428805541	0.1320320000	150686699	0	-78.3443527222	0.8382931352	31.6639614105
182	45644.3756275460	0.3098624349	179.1273253991	0.2166824312	0.5482690334	0.1428585921	0.1778450000	151244452	0	-78.3846817017	0.8301038742	32.4320220947
183	45644.4794996660	0.3106783926	179.1380624565	0.2170784078	0.5502368808	0.1424773495	0.1309790000	151814561	0	-78.4420242310	0.8231145740	33.1955566406
184	45644.5833467850	0.3051395118	179.1158506813	0.2174288273	0.5521921515	0.1421205111	0.1494380000	152145918	0	-78.4978866577	0.8159785271	33.9740791321
185	45644.6871934840	0.2944092751	179.1942339322	0.2177048832	0.5541083217	0.1419960876	0.1480180000	151036815	0	-78.5499877930	0.8118082285	34.7610359192
186	45644.7910391170	0.2867639661	179.0674929420	0.2179289434	0.5559813976	0.1420680097	0.1972330000	151256432	0	-78.5998916626	0.8110626936	35.5519523621
187	45644.8948609550	0.2821378112	179.0950322647	0.2181144829	0.5578321218	0.1417013105	0.1643020000	152665317	0	-78.6595993042	0.8009774089	36.3418083191
188	45644.9986834030	0.2775001228	179.1469553628	0.2182634650	0.5596775413	0.1414952483	0.1256970000	152917418	0	-78.7289352417	0.7906688452	37.1470375061
189	45645.1025062750	0.2707434893	179.2030312158	0.2183703619	0.5615036488	0.1412384167	0.1299270000	152012827	0	-78.7980346680	0.7855158448	37.9559669495
190	45645.2063542590	0.2650866807	179.1114793602	0.2184381896	0.5632979274	0.1415789493	0.1256280000	153404100	0	-78.8631591797	0.7811755538	38.7598037720
191	45645.3102008110	0.2580332458	179.0859890942	0.2184592581	0.5650693774	0.1412654469	0.1158110000	153672457	0	-78.9262847900	0.7699186802	39.5764045715
192	45645.4140490850	0.2507286668	179.1560941559	0.2184376964	0.5667980909	0.1411184557	0.1294430000	152564690	0	-78.9929275513	0.7604341507	40.4043540955
193	45645.5179220580	0.2503042221	179.1094166431	0.2184026586	0.5685370564	0.1408236264	0.1340940000	153984679	0	-79.0661773682	0.7437140942	41.2367706299
194	45645.6218158780	0.2509556711	179.0755252444	0.2183583195	0.5702968240	0.1405838345	0.1310290000	154505272	0	-79.1381072998	0.7304987907	42.0772094727
195	45645.7257317020	0.2501547337	179.1085150581	0.2182953094	0.5720834136	0.1403348444	0.1694940000	153166537	0	-79.2131347656	0.7275649309	42.9264869690
196	45645.8296255960	0.2481040210	179.0896637360	0.2182070837	0.5738373995	0.1399947946	0.1360470000	153143770	0	-79.2823333740	0.7194433808	43.7644577026
197	45645.9335210830	0.2566434145	179.1260959650	0.2181376010	0.5756691098	0.1398056196	0.1642300000	153401839	0	-79.3656005859	0.7104419470	44.6134796143
198	45646.0374428220	0.2545963228	179.2545171818	0.2180418382	0.5775086284	0.1398828318	0.1539300000	153452888	0	-79.4435043335	0.7072145939	45.4726943970
199	45646.1413622960	0.2482021600	179.2854989199	0.2179114110	0.5792984366	0.1395575722	0.1670270000	153771641	0	-79.5131301880	0.7066931129	46.3331680298
200	45646.2452798030	0.2472802997	179.2424140866	0.2177655097	0.5811023116	0.1392702715	0.1259770000	153451702	0	-79.5860061646	0.7074691057	47.2044372559
201	45646.3491982440	0.2456811666	179.2465531812	0.2176097799	0.5829033256	0.1389959391	0.1732040000	153164263	0	-79.6522903442	0.6990290284	48.0794334412
202	45646.4531159620	0.2391017377	179.1783742329	0.2174194666	0.5846714377	0.1387939738	0.1439540000	152659348	0	-79.7174453735	0.6861365438	48.9584312439
203	45646.5570122730	0.2351910472	179.2133038204	0.2172013094	0.5864152312	0.1385810041	0.1057370000	152398653	0	-79.7806091309	0.6859160066	49.8305892944
204	45646.6609088220	0.2264969200	179.1715850249	0.2169419130	0.5880950093	0.1382915711	0.1212960000	152343178	0	-79.8366165161	0.6786681414	50.7092437744
205	45646.7648004570	0.2264526188	179.2376329542	0.2166687446	0.5897764564	0.1380944765	0.1173050000	152271487	0	-79.9028778076	0.6729838252	51.5777854919
206	45646.8686931630	0.2221256495	179.2927525808	0.2163715925	0.5914339423	0.1378979625	0.1201420000	152418224	0	-79.9710159302	0.6632885933	52.4460029602
207	45646.9726125110	0.2195395976	179.3333512252	0.2160545403	0.5930852294	0.1375783726	0.1335080000	152609837	0	-80.0426712036	0.6556127071	53.3062057495
208	45647.0765314040	0.2211685181	179.3088035253	0.2157353544	0.5947245359	0.1372811609	0.1156810000	153076214	0	-80.1118392944	0.6503644586	54.1577224731
209	45647.1804740840	0.2177344263	179.2932306940	0.2153974407	0.5963647366	0.1370248538	0.1473880000	152778127	0	-80.1861267090	0.6322494149	55.0191268921
210	45647.2844173800	0.2156737447	179.2229207267	0.2150456184	0.5979720950	0.1368677624	0.1302970000	152921368	0	-80.2472915649	0.6136568785	55.8637771606
211	45647.3883365180	0.2047998756	178.9419404046	0.2146547328	0.5995116234	0.1401000406	0.1186590000	153072481	0	-80.3053207397	0.5912409425	56.7248840332
212	45647.4922794860	0.1933562756	178.8843892307	0.2142246790	0.6009898782	0.1398065526	0.1283540000	153566638	0	-80.3676986694	0.5707641840	57.5977020264
213	45647.5961981000	0.1878069937	179.1538401934	0.2137793749	0.6023761034	0.1448548041	0.1587800000	153495711	0	-80.4251937866	0.5758157969	58.4394760132
214	45647.7000908550	0.1841325611	179.2028536309	0.2133171244	0.6037338972	0.1447087190	0.1290120000	153924316	0	-80.4833221436	0.5699708462	59.2755050659
215	45647.8040098700	0.1728927940	179.0736537726	0.2128186140	0.6050195694	0.1449971349	0.1156210000	154147321	0	-80.5372161865	0.5545123219	60.1110382080
216	45647.9079293710	0.1707737446	179.1087882657	0.2123140294	0.6062830687	0.1448181943	0.1150730000	154092706	0	-80.6038131714	0.5508046150	60.9452362061
217	45648.0118487780	0.1634537131	179.0877103019	0.2117810258	0.6074866652	0.1446515943	0.1192430000	154270659	0	-80.6701354980	0.5361288190	61.7676963806
218	45648.1157452100	0.1657155752	179.1406442680	0.2112590409	0.6086847782	0.1444015537	0.0998250000	154820520	0	-80.7489547729	0.5245683789	62.5803451538
219	45648.2196394070	0.1638113260	179.1931684227	0.2107274748	0.6098867655	0.1441626551	0.1214150000	154971393	0	-80.8256149292	0.5192235708	63.4064407349
220	45648.3235586700	0.1603836268	178.9989861446	0.2101842780	0.6110698581	0.1463150130	0.1043450000	155031990	0	-80.9032135010	0.4904306233	64.2146148682
221	45648.4275006850	0.1627805084	179.0412923363	0.2096456324	0.6122716665	0.1461652768	0.1364620000	155509763	0	-80.9903717041	0.4832516909	65.0283126831
222	45648.5314427110	0.1665828675	178.9888364835	0.2091146050	0.6134835482	0.1460966693	0.1183120000	155542876	0	-81.0773010254	0.4658980966	65.8290786743
223	45648.6353613920	0.1698362976	178.9416398763	0.2085914054	0.6147171259	0.1458905977	0.1481980000	155822745	0	-81.1706695557	0.4501019418	66.6368408203
224	45648.7392804100	0.1661032438	178.9495355750	0.2080577085	0.6159068346	0.1457123565	0.1289860000	156129370	0	-81.2567596436	0.4402040541	67.4381713867
225	45648.8431753840	0.1564276665	179.0259653918	0.2075025672	0.6170127988	0.1456089050	0.1163640000	156636215	0	-81.3400421143	0.4352408350	68.2408676147
226	45648.9470712700	0.1522406042	179.0136983720	0.2069449780	0.6180821657	0.1455211643	0.1330800000	156870588	0	-81.4377136230	0.4297129512	69.0363845825
227	45649.0509891780	0.1499057114	179.1037475861	0.2063797376	0.6190899014	0.1462721236	0.1137420000	156956797	0	-81.5287704468	0.4312168360	69.8187026978
228	45649.1549062190	0.1494033337	179.0968900761	0.2058125776	0.6201016903	0.1463316248	0.1190650000	157175514	0	-81.6377105713	0.4199800193	70.5959014893
229	45649.2588253030	0.1398361772	179.1568181559	0.2052274288	0.6210122705	0.1460202382	0.1281630000	157599659	0	-81.7488479614	0.4168837667	71.3678741455
230	45649.3627677320	0.1337913573	179.2693250319	0.2046343111	0.6218702793	0.1458286275	0.1233940000	157892876	0	-81.8671340942	0.4159381688	72.1391830444
231	45649.4667148460	0.1208325401	179.1273390595	0.2040207844	0.6226373315	0.1464945006	0.1113070000	158065813	0	-81.9807968140	0.4112335742	72.9121856689
232	45649.5706575540	0.1162390709	179.1248255498	0.2033920527	0.6233825684	0.1462060881	0.1107980000	158368318	0	-82.1100311279	0.4040518403	73.6800842285
233	45649.6745961180	0.1065938771	179.0926690192	0.2027759732	0.6239963770	0.1459095523	0.0838720000	158758523	0	-82.2364959717	0.4093036056	74.4483947754
234	45649.7785405010	0.1048891991	179.0828335468	0.2021679518	0.6245291829	0.1456238778	0.1190170000	158921492	0	-82.3642272949	0.4097327292	75.2016525269
235	45649.8824825950	0.1006563976	179.2775349193	0.2015863508	0.6249682903	0.1466560819	0.1035180000	159203313	0	-82.4977416992	0.4107955396	75.9648284912
236	45649.9864011420	0.0859935731	179.2356658597	0.2009854830	0.6253048182	0.1467559364	0.1005270000	159179062	0	-82.6308364868	0.4040222168	76.7232360840
237	45650.0903209150	0.0759990141	179.3277914512	0.2003659418	0.6255972385	0.1464611665	0.1031000000	159566163	0	-82.7767028809	0.3975607157	77.4728698730
238	45650.1942273390	0.0865848437	179.2320321991	0.1998158377	0.6258291006	0.1462478055	0.1134190000	159775020	0	-82.9239807129	0.4072211385	78.2165832520
239	45650.2980971980	0.0979103148	179.1686617039	0.1993300476	0.6259879470	0.1460199012	0.1020560000	159890109	0	-83.0809402466	0.4114618897	78.9600753784
240	45650.4019551350	0.0916641206	179.0018548240	0.1988471924	0.6260994673	0.1471962911	0.0914790000	159890830	0	-83.2463378906	0.4057199657	79.7015304565
241	45650.5058284130	0.1106300056	178.9770339166	0.1984326250	0.6261835098	0.1469644493	0.1167480000	160297343	0	-83.4289245605	0.4224301875	80.4336624146
242	45650.6097010770	0.0979658365	179.1605201184	0.1979708777	0.6262687445	0.1473729416	0.1550540000	160483096	0	-83.6149444580	0.4121014774	81.1706466675
243	45650.7135701170	0.0945511311	179.3466291130	0.1974890301	0.6263790131	0.1470953938	0.1180790000	160454265	0	-83.8100280762	0.4086883664	81.8825378418
244	45650.8174413570	0.0903665125	179.3967080599	0.1969879624	0.6264910698	0.1473296854	0.1073310000	160601690	0	-84.0071105957	0.4056863189	82.5844268799
245	45650.9213115230	0.0910821110	179.3018503928	0.1964722096	0.6266645193	0.1471607001	0.1828710000	160789687	0	-84.2223510742	0.4143415987	83.2985839844
246	45651.0252077480	0.1123602241	179.0488328651	0.1960185481	0.6268506050	0.1475123459	0.1050180000	161223240	0	-84.4320602417	0.4444170594	84.0139923096
247	45651.1291038900	0.1097513288	179.0144906740	0.1955726393	0.6269865632	0.1473070754	0.1088170000	161264337	0	-84.6548690796	0.4440938532	84.7330398560
248	45651.2329720960	0.1097534895	179.1541407218	0.1951222757	0.6271423697	0.1474410035	0.1166620000	161430794	0	-84.8929901123	0.4502321482	85.4566345215
249	45651.3368411940	0.0965318084	179.1480481930	0.1946191319	0.6273433566	0.1473210478	0.1194700000	161645871	0	-85.1404724121	0.4439013302	86.1680145264
250	45651.4407344610	0.0984508023	179.2648171071	0.1941194400	0.6275299191	0.1471387769	0.1238700000	161972708	0	-85.3880538940	0.4531722963	86.8718872070
251	45651.5446776520	0.0953206196	179.2934082789	0.1936256346	0.6276887655	0.1473055318	0.1116250000	162132537	0	-85.6429595947	0.4535525143	87.5759811401
252	45651.6486198160	0.0935914144	179.2255298590	0.1931188179	0.6278716922	0.1475925096	0.1235470000	162378410	0	-85.9064025879	0.4538928568	88.2808609009
253	45651.7525735270	0.0972583592	179.2493262380	0.1926386957	0.6280127168	0.1473941537	0.1037700000	162579043	0	-86.1735153198	0.4599393010	88.9890975952
254	45651.8565193000	0.1022715047	179.2560334838	0.1921757466	0.6281551719	0.1481181052	0.1305340000	162840120	0	-86.4626235962	0.4605982304	89.6917648315
255	45651.9604270340	0.0974011049	179.1575831371	0.1917210880	0.6282777190	0.1478811531	0.1102800000	163104085	0	-86.7492141724	0.4648236632	90.3974990845
256	45652.0643449770	0.0928110704	179.1516408725	0.1912532673	0.6283592582	0.1477449953	0.1552990000	163353286	0	-87.0387268066	0.4766295850	91.0994491577
257	45652.1682902930	0.0818266049	179.0361013925	0.1907789406	0.6283797622	0.1479318055	0.1317560000	163810747	0	-87.3332061768	0.4783928692	91.8070983887
258	45652.2722578610	0.0809977800	179.2443538603	0.1903226513	0.6283773184	0.1476707395	0.1309030000	164179112	0	-87.6522674561	0.4840724170	92.5221710205
259	45652.3762244710	0.0647307187	179.5603320717	0.1898398616	0.6283147931	0.1474986349	0.1303520000	164402453	0	-87.9714126587	0.4822675884	93.2058486938
260	45652.4801904110	0.0733568370	179.5851802999	0.1894258743	0.6281501651	0.1475003837	0.1275070000	164641986	0	-88.2755584717	0.5015708208	93.8998718262
261	45652.5841554680	0.0663045421	179.4613216495	0.1890162830	0.6279186010	0.1472479595	0.1152170000	164666035	0	-88.5817718506	0.5035449266	94.5940322876
262	45652.6881225330	0.0630436987	179.2927252600	0.1885966459	0.6277192831	0.1495240600	0.1335680000	165065700	0	-88.9047698975	0.5075477958	95.2862396240
263	45652.7920899810	0.0772384256	179.3296629231	0.1882441484	0.6274835467	0.1492926007	0.1446110000	165365749	0	-89.2434387207	0.5226774812	96.0034713745
264	45652.8960327630	0.0784757584	179.4203951560	0.1878882371	0.6272756457	0.1491581647	0.1154180000	165354246	0	-89.5791015625	0.5277851224	96.7044067383
265	45652.9999735810	0.0799471289	179.3802746248	0.1875543635	0.6270084977	0.1492296195	0.1137710000	165804539	0	-89.9087219238	0.5289281607	97.4077224731
266	45653.1039394850	0.0827528462	179.5144058797	0.1872396885	0.6267319918	0.1489984693	0.1206810000	166063664	0	-90.2486572266	0.5318315625	98.1021194458
267	45653.2078833090	0.0814359635	179.3890172669	0.1869182487	0.6265291572	0.1505281236	0.1032150000	166142413	0	-90.5981903076	0.5331109762	98.7955627441
268	45653.3118037820	0.0843592510	179.4147534197	0.1866222038	0.6262753606	0.1506859210	0.1277390000	166350254	0	-90.9474411011	0.5337630510	99.4862442017
269	45653.4157447550	0.0911771283	179.4062976455	0.1863566355	0.6260028481	0.1504418203	0.1120250000	166538335	0	-91.3020858765	0.5352299213	100.1836929321
270	45653.5196849330	0.1026645601	179.4215836089	0.1861561156	0.6256867051	0.1502528212	0.1268190000	166803340	0	-91.6543579102	0.5350078344	100.8833084106
271	45653.6236029820	0.0956409127	179.4182641370	0.1859188047	0.6253435612	0.1500761453	0.1138120000	167067825	0	-92.0055389404	0.5340914130	101.5566711426
272	45653.7275240500	0.0948748365	179.3625707745	0.1856820859	0.6249693632	0.1498293603	0.1209390000	167347038	0	-92.3584136963	0.5337735415	102.2310104370
273	45653.8314789190	0.0924329832	179.3552624721	0.1854376890	0.6246191263	0.1496102581	0.1169450000	167837735	0	-92.7177352905	0.5295336843	102.9072341919
274	45653.9354271200	0.1033733636	179.2938317507	0.1852447381	0.6242558360	0.1494146816	0.1199460000	168024332	0	-93.0844573975	0.5348585248	103.5929489136
275	45654.0393360660	0.1049913317	179.4484262523	0.1850607715	0.6238474250	0.1492752004	0.1171810000	168222957	0	-93.4438400269	0.5347534418	104.2550811768
276	45654.1432479490	0.1145930961	179.4713620276	0.1849332308	0.6233592629	0.1490768115	0.1167390000	168500750	0	-93.8048553467	0.5366865396	104.9240417480
277	45654.2471648690	0.1179726049	179.4903636138	0.1848270692	0.6228635907	0.1488339821	0.1209070000	168777599	0	-94.1696166992	0.5300500989	105.5820465088
278	45654.3510939140	0.1233902872	179.5213590123	0.1847473139	0.6223047376	0.1487470587	0.1176590000	169300764	0	-94.5288085938	0.5292487741	106.2263031006
279	45654.4550371190	0.1293067336	179.5008001429	0.1847004665	0.6217076182	0.1486240623	0.1197920000	169600153	0	-94.8940887451	0.5262348056	106.8737182617
280	45654.5589729800	0.1322836727	179.3361106216	0.1846619367	0.6210974455	0.1495195341	0.1202630000	169876902	0	-95.2635879517	0.5282768607	107.5149230957
281	45654.6629157690	0.1404954940	179.3107159783	0.1846613561	0.6204302311	0.1493501042	0.1343470000	170115907	0	-95.6305084229	0.5311960578	108.1570968628
282	45654.7668567410	0.1491970122	179.3350314517	0.1846908750	0.6196873784	0.1507733261	0.1166370000	170197564	0	-95.9901199341	0.5382612348	108.7893066406
283	45654.8707741060	0.1482466012	179.3925416446	0.1847214015	0.6189552546	0.1515830831	0.1172300000	170438813	0	-96.3485870361	0.5361745954	109.4081192017
284	45654.9746937940	0.1485827267	179.3986068525	0.1847529831	0.6181865335	0.1517575867	0.1348720000	170692446	0	-96.6874008179	0.5382867455	110.0006942749
285	45655.0786131870	0.1472638994	179.4281542509	0.1847833889	0.6173940301	0.1516018309	0.1345180000	170793847	0	-97.0372314453	0.5404886007	110.5861206055
286	45655.1825319390	0.1509090662	179.4085516080	0.1848231806	0.6166462302	0.1513665859	0.1014080000	171273064	0	-97.3857269287	0.5504879355	111.1641235352
287	45655.2864510320	0.1599609852	179.4763344053	0.1848948137	0.6158184409	0.1517084165	0.1205160000	171378437	0	-97.7112884521	0.5625734329	111.7167205811
288	45655.3903687160	0.1604531854	179.4034153057	0.1849663085	0.6149707437	0.1514599432	0.1374190000	171874242	0	-98.0320358276	0.5672334433	112.2541732788
289	45655.4942871460	0.1601319909	179.3930060974	0.1850336452	0.6141401529	0.1512006999	0.1332220000	172177523	0	-98.3477630615	0.5685847402	112.7753372192
290	45655.5982085680	0.1647933722	179.3662317559	0.1851145661	0.6132839322	0.1510057395	0.1396470000	172221678	0	-98.6511077881	0.5727895498	113.2803573608
291	45655.7021251500	0.1605765820	179.3684720579	0.1851718656	0.6124328971	0.1509046662	0.1373050000	172709615	0	-98.9452514648	0.5783033967	113.7568283081
292	45655.8060206100	0.1617504954	179.3219721300	0.1852392918	0.6115691662	0.1506811911	0.1484910000	173023376	0	-99.2248992920	0.5768092275	114.2227554321
293	45655.9099176230	0.1513656974	179.3603031517	0.1852534321	0.6107659340	0.1508017632	0.1569140000	173065209	0	-99.5012588501	0.5802918673	114.6489334106
294	45656.0138107310	0.1570701748	179.3707260203	0.1852843475	0.6099570394	0.1514044934	0.1380360000	270024334	0	-99.7615737915	0.5752314329	115.0678863525
295	45656.1177041980	0.1655172259	179.3759852660	0.1853476952	0.6090512872	0.1511867356	0.1181810000	223812683	0	-100.0058593750	0.5788991451	115.4633407593
296	45656.2215758430	0.1720588505	179.3476536413	0.1854354324	0.6081804037	0.1516508620	0.1395020000	224157592	0	-100.2485122681	0.5831486583	115.8579788208
297	45656.3254222430	0.1805371642	179.2866327313	0.1855573755	0.6072341800	0.1528632517	0.1404280000	224452121	0	-100.4755706787	0.5893102884	116.2283477783
298	45656.4292663720	0.1865424067	179.3075467705	0.1857030021	0.6062464714	0.1526159913	0.1610520000	224722492	0	-100.7007827759	0.5899267793	116.5745849609
299	45656.5331121310	0.1893088818	179.3294033759	0.1858659157	0.6052444577	0.1530446141	0.1562220000	225083349	0	-100.9297485352	0.5878481269	116.9043960571
300	45656.6369609530	0.1926530600	179.3650023218	0.1860265869	0.6042786241	0.1541227998	0.1636260000	225382862	0	-101.1507110596	0.5943785906	117.2100448608
301	45656.7407826920	0.2013194561	179.4001777960	0.1862236617	0.6032710671	0.1538817681	0.1506250000	225683235	0	-101.3661499023	0.6047123075	117.5186614990
302	45656.8446153620	0.2083439678	179.4038660982	0.1864515930	0.6022053361	0.1536509984	0.1486790000	226038912	0	-101.5515441895	0.6042822003	117.7895202637
303	45656.9484144420	0.2168743610	179.3666279068	0.1867122237	0.6011413336	0.1545132073	0.1275130000	226303605	0	-101.7316665649	0.6086925268	118.0561447144
304	45657.0521812410	0.3819822669	179.1707380814	0.1874680313	0.5996056199	0.1865957958	0.1891650000	226461302	0	-101.7316665649	0.6086925268	118.0561447144
305	45657.1559090280	0.2273952961	179.2852120519	0.1877828501	0.5984907150	0.2125420458	0.1646590000	226622351	0	-102.0730667114	0.6100226045	118.5261917114
306	45657.2596094530	0.3768095374	179.2941869205	0.1885931506	0.5968947411	0.2588801989	0.1515540000	227152492	0	-102.0730667114	0.6100226045	118.5261917114
307	45657.3633122670	0.2356494218	179.3506862453	0.1889493555	0.5957679749	0.2956417736	0.1573380000	227137713	0	-102.4194412231	0.6129683852	118.9272766113
308	45657.4669927220	0.3642614484	179.3911346256	0.1897637923	0.5941781998	0.3523756442	0.1708180000	227438642	0	-102.4194412231	0.6129683852	118.9272766113
309	45657.5706725420	0.2342495471	179.3861212667	0.1901092064	0.5930457115	0.3937694127	0.1386700000	227553755	0	-102.7569122314	0.6093737483	119.2652664185
310	45657.6743750430	0.3440585732	179.3927738710	0.1908730276	0.5914949179	0.4419908514	0.1573150000	227988400	0	-102.7569122314	0.6093737483	119.2652664185
311	45657.7781001620	0.2437191606	179.4680835368	0.1912523741	0.5903652906	0.4844048888	0.1472210000	228146173	0	-103.0693435669	0.6143205762	119.5505523682
312	45657.8818500270	0.3681398332	179.9083302099	0.1921304115	0.5886995196	0.5211984889	0.1608970000	228526626	0	-103.0693435669	0.6143205762	119.5505523682
313	45657.9856017020	0.2619758844	179.7121125354	0.1925674971	0.5875269175	0.5569033822	0.1422460000	228628927	0	-103.4050216675	0.6401073337	119.8164520264
314	45658.0893295440	0.3788195848	179.5573814300	0.1934774609	0.5858528614	0.5979809812	0.1662840000	228735992	0	-103.4050216675	0.6401073337	119.8164520264
315	45658.1930330760	0.2760042548	179.6496846064	0.1939592213	0.5846609473	0.6339417393	0.1412140000	228892905	0	-103.7431030273	0.6608483791	120.0828857422
316	45658.2967102890	0.3979015052	179.6573207579	0.1949491345	0.5829014778	0.6795798260	0.1943980000	229524298	0	-103.7431030273	0.6608483791	120.0828857422
317	45658.4004149360	0.2832892835	179.7862474087	0.1954521783	0.5817130804	0.7235263240	0.1720410000	229761655	0	-104.1211090088	0.6669619083	120.3269424438
318	45658.5041426990	0.4032662809	179.9560322511	0.1964634614	0.5799350739	0.7686699275	0.1768080000	230396296	0	-104.1211090088	0.6669619083	120.3269424438
319	45658.6078427250	0.2882041931	179.9408828915	0.1969699717	0.5787373781	0.8108843868	0.1691450000	230628981	0	-104.4994277954	0.6798105836	120.5262680054
320	45658.7115680300	0.4176566303	180.1692161155	0.1980263947	0.5769178867	0.8517159839	0.1493870000	230984034	0	-104.4994277954	0.6798105836	120.5262680054
321	45658.8153190520	0.2955920994	180.2167405717	0.1985481375	0.5757768750	0.8951860978	0.1608210000	231125943	0	-104.8974456787	0.6864275932	120.7038650513
322	45658.9190640640	0.4257490039	180.4395140217	0.1996253180	0.5739159584	0.9347503183	0.2051130000	231657268	0	-104.8974456787	0.6864275932	120.7038650513
323	45659.0228163470	0.3169551492	180.3719771112	0.2002014309	0.5727322698	0.9738263343	0.2298780000	231823169	0	-105.3063735962	0.6936494112	120.8812637329
324	45659.1265500550	0.4478363097	180.4379157574	0.2013475994	0.5708621144	1.0194166229	0.1743330000	232195386	0	-105.3063735962	0.6936494112	120.8812637329
325	45659.2302289620	0.3175368905	180.4528602113	0.2019161612	0.5696915388	1.0654464793	0.2087540000	232318303	0	-105.7653350830	0.7002003789	121.0159683228
326	45659.3338578990	0.4844264090	180.5125150835	0.2031928882	0.5677112341	1.1216840200	0.2348580000	233038336	0	-105.7653350830	0.7002003789	121.0159683228
327	45659.4375118310	0.3471483290	180.5119959891	0.2038495615	0.5665266514	1.1780013083	0.2011910000	233066493	0	-106.3041229248	0.7235990167	121.1617507935
328	45659.5411910180	0.3448922038	180.5381146325	0.2044833486	0.5654236674	1.1762754953	0.2354930000	233418282	0	-106.6123809814	0.7374411225	121.2120513916
329	45659.6448688170	0.3600257933	180.5212713860	0.2051628031	0.5643213987	1.1745259318	0.2037190000	233801695	0	-106.9266281128	0.7532809377	121.2587432861
330	45659.7485494130	0.3755658865	180.5156842913	0.2059020621	0.5631300807	1.1727681494	0.2576330000	234370584	0	-107.2378082275	0.7642072439	121.2881546021
331	45659.8522301290	0.3819949627	180.5258885939	0.2066629808	0.5619496703	1.1711127911	0.1825710000	235107349	0	-107.5878753662	0.7809590697	121.3010787964
332	45659.9559091130	0.3975653648	180.5084169700	0.2074622853	0.5608072877	1.1694731831	0.2409910000	235503546	0	-107.9481048584	0.7970631719	121.3030014038
